AOIID,Name,Type,CenterX,CenterY,Area,CreateTime,UpdateTime,geometry
G00AOI000006M85W,速8酒店(济南山师文化东路店),3930,117.040128,36.655182,2141.916058,2021/8/25 20:26,2022/3/13 19:45,"POLYGON ((117.04069043 36.65532746444444, 117.04066356888889 36.65510154777778, 117.04065959666667 36.655094936666664, 117.04065184666665 36.65508790888889, 117.04064256888888 36.65508224222222, 117.04063401333333 36.65507982555555, 117.03954398555555 36.65507315888888, 117.03953612444444 36.65507557555555, 117.03952779111111 36.655081270000004, 117.03952106888887 36.65508827, 117.03951798555555 36.65509463111111, 117.03952501333333 36.65525038111111, 117.03952865222222 36.65525677, 117.03953598555556 36.655263686666665, 117.03954479111111 36.65526927, 117.03955298555556 36.655271603333325, 117.04043801333333 36.65525840888889, 117.04044604111111 36.65526079777778, 117.04045459666666 36.655266464444445, 117.04046187444445 36.65527343666667, 117.04046609666668 36.65527963111111, 117.04046792999999 36.65529160333333, 117.04046748555557 36.655307019999995, 117.04046706888889 36.655322408888885, 117.04046890222222 36.65533438111111, 117.04047318 36.65534038111111, 117.04048056888888 36.655347047777774, 117.04048912444443 36.65535254777778, 117.04049695777778 36.655355158888895, 117.04066604111111 36.655349853333334, 117.0406735411111 36.65534682555555, 117.04068151333334 36.65534088111111, 117.04068787444444 36.65533382555556, 117.04069043 36.65532746444444))"
G00AOI000006G7KK,停车场(经十一路),3840,117.033251,36.646059,2109.243886,2021/4/14 19:35,2023/2/10 19:35,"POLYGON ((117.03315801333332 36.64578899222222, 117.03312901333334 36.64578899222222, 117.03310501333333 36.64579699222222, 117.03309301333334 36.64580899222222, 117.03295601333333 36.64629899222222, 117.03295901333333 36.64630999222222, 117.03297001333333 36.646316992222225, 117.03298701333333 36.646319992222224, 117.03341601333332 36.64628499222223, 117.03343601333333 36.64627899222222, 117.03344301333334 36.64626799222222, 117.03351001333333 36.64603999222222, 117.03351201333332 36.64601399222222, 117.03351101333334 36.645987992222224, 117.03350701333333 36.645855992222224, 117.03350201333333 36.64583399222222, 117.03348301333334 36.64581999222222, 117.03345101333333 36.64581499222222, 117.03315801333332 36.64578899222222))"
G00AOI0000060KTL,完美大厦,3530,117.047478,36.64816,2094.313433,2017/10/23 19:26,2023/7/15 1:31,"POLYGON ((117.04730131888888 36.64801899222222, 117.04707101333334 36.64801899222222, 117.04706901333334 36.648297992222226, 117.04754701333334 36.64830274222222, 117.04787501333333 36.64830599222222, 117.04789101333333 36.64801899222222, 117.04730131888888 36.64801899222222))"
G00AOI000006887Z,山东师范大学千佛山校区继续教育学院,3410,117.039287,36.654295,2031.929532,2018/12/24 14:05,2023/2/23 5:55,"POLYGON ((117.03966301333334 36.65443799222222, 117.03966801333333 36.65414699222222, 117.03891901333333 36.654145992222226, 117.03891887444443 36.65416171444444, 117.03891701333333 36.654362992222225, 117.03889801333334 36.654362992222225, 117.03889701333334 36.65444799222222, 117.03914009666666 36.65444482555556, 117.03966301333334 36.65443799222222))"
G00AOI000002LX35,山东省文化和旅游厅幼儿园,3410,117.038624,36.646633,1974.674134,2017/7/4 10:37,2023/7/10 19:18,"POLYGON ((117.03897501333333 36.64646399222222, 117.03884001333333 36.64645599222222, 117.03832901333332 36.64645899222222, 117.03835001333331 36.64684699222222, 117.03835701333333 36.64686799222222, 117.03837301333333 36.64688099222222, 117.03840401333333 36.64688499222222, 117.03843901333333 36.64688699222222, 117.03895701333335 36.646688992222224, 117.03897801333333 36.64667099222223, 117.03897501333333 36.64646399222222))"
G00AOI000006XJT5,中国华能山东公司(经十路),4000,117.063055,36.649853,1973.290758,2016/8/29 11:53,2023/1/18 17:15,"POLYGON ((117.06335501333334 36.64969899222223, 117.06276201333333 36.649659992222226, 117.06272801333333 36.65001399222222, 117.06334901333334 36.650037992222224, 117.06338901333334 36.64973199222222, 117.06335501333334 36.64969899222223))"
G00AOI0000069DGV,林业厅宿舍小区,3110,117.058194,36.653607,1951.898482,2019/7/8 17:05,2021/5/6 2:55,"POLYGON ((117.05883801333333 36.65368499222222, 117.05883701333333 36.65351699222222, 117.05754001333332 36.65353099222222, 117.05755201333334 36.65369499222222, 117.05883801333333 36.65368499222222))"
G00AOI0000076CH2,济南市文化东路小学(千佛山校区),3410,117.046799,36.646752,1905.528072,2022/3/9 9:20,2022/3/9 9:20,"POLYGON ((117.04704801333334 36.64654799222222, 117.04654201333334 36.64654479777778, 117.04654501333333 36.64695399222222, 117.04705690222221 36.646960964444446, 117.04705801333333 36.64696099222222, 117.04705584666665 36.646870881111106, 117.04704806888888 36.646549936666666, 117.04704801333334 36.64654799222222))"
G00AOI000002HQ9N,鸿苑大厦,3110,117.051204,36.647512,1890.624922,2016/11/3 15:41,2019/6/14 17:35,"POLYGON ((117.05154601333334 36.64736199222222, 117.05087001333334 36.64735999222222, 117.05085801333333 36.64744299222222, 117.05085501333333 36.64749699222222, 117.05086201333334 36.64766199222222, 117.05154901333333 36.64766399222222, 117.05154601333334 36.64736199222222))"
G00AOI000006LMJ7,锦江之星品尚(济南经十路燕山立交桥店),3930,117.061034,36.649014,1887.698899,2021/8/12 16:45,2021/11/24 2:10,"POLYGON ((117.06135801333332 36.64883899222222, 117.06074301333334 36.648818992222225, 117.06073701333332 36.64910799222222, 117.06124501333332 36.649299992222225, 117.06125601333333 36.64916599222222, 117.06126101333332 36.64907799222222, 117.06128801333332 36.648995992222225, 117.06135801333332 36.64883899222222))"
G00AOI000007EUAR,丽山幼儿园,3410,117.048564,36.653107,1873.596652,2022/6/13 16:16,2022/6/13 16:16,"POLYGON ((117.04872101333332 36.65280499222222, 117.04839801333334 36.65280199222222, 117.04837401333333 36.65338099222222, 117.04878701333334 36.65339299222222, 117.04877901333333 36.653285992222216, 117.04873501333334 36.65326199222222, 117.04872101333332 36.65280499222222))"
G00AOI000002GV5L,文景轩,3110,117.044422,36.656557,1810.73949,2016/8/30 15:50,2019/7/11 11:00,"POLYGON ((117.04476301333334 36.65641299222222, 117.04408301333333 36.65640799222222, 117.04408201333332 36.65670099222222, 117.04476001333332 36.65670599222222, 117.04476301333334 36.65641299222222))"
G00AOI00000P5TJK,柏曼酒店(济南经十路燕山立交桥店),3930,117.065811,36.650252,1783.162975,2023/5/23 16:08,2023/5/23 16:08,"POLYGON ((117.06616801333332 36.65011699222222, 117.06556401333332 36.650105992222215, 117.06546601333332 36.65013099222222, 117.06543501333334 36.650371992222226, 117.06594151333333 36.65039774222222, 117.06614301333333 36.65040799222222, 117.06616629111112 36.65013718666666, 117.06616801333332 36.65011699222222))"
G00AOI000006CZON,千佛山派出所,3520,117.031819,36.647162,1758.557989,2020/5/7 10:30,2020/5/7 10:30,"POLYGON ((117.03190101333333 36.64732799222222, 117.03192501333332 36.64726699222222, 117.03207701333332 36.64730399222222, 117.03209001333333 36.64730599222222, 117.03210601333333 36.64730399222222, 117.03211501333332 36.64729799222222, 117.03212101333334 36.64728599222222, 117.03218601333333 36.64709199222222, 117.03218601333333 36.64707699222222, 117.03218301333334 36.64706199222223, 117.03217601333334 36.64705099222222, 117.03215301333333 36.647043992222216, 117.03197901333333 36.64701099222222, 117.03184501333334 36.64700999222222, 117.03153101333334 36.64701099222222, 117.03151601333333 36.64701399222223, 117.03150801333334 36.64701899222222, 117.03150601333334 36.64702799222222, 117.03149901333333 36.64729799222222, 117.03150401333335 36.647304992222224, 117.03151601333333 36.64731399222222, 117.03153001333332 36.64731799222222, 117.03154201333334 36.64731999222222, 117.03190101333333 36.64732799222222))"
G00AOI000002GJW0,金座时尚广场,3920,117.044421,36.656557,1702.535799,2016/8/3 17:15,2019/6/5 15:20,"POLYGON ((117.04475501333334 36.65641899222222, 117.04408701333334 36.65641399222223, 117.04408901333333 36.65669299222222, 117.04475001333333 36.65670299222222, 117.04475501333334 36.65641899222222))"
G00AOI000006MSJZ,锦江之星(济南经十路千佛山店),3930,117.050648,36.646167,1691.428585,2021/8/26 15:42,2021/11/24 21:10,"POLYGON ((117.05099726333333 36.646062547777774, 117.05030609666667 36.64602357555555, 117.0502978188889 36.646025603333335, 117.05028868000001 36.646030797777776, 117.05028101333333 36.64603740888889, 117.05027712444445 36.646043658888885, 117.05025906888888 36.64623440888889, 117.05026170777778 36.646241214444444, 117.05026798555556 36.64624888111111, 117.05027598555556 36.64625538111111, 117.05028381888889 36.64625860333334, 117.05094976333332 36.64632329777778, 117.05095859666666 36.64632174222223, 117.05096868 36.64631707555555, 117.05097748555555 36.646310908888886, 117.05098251333334 36.64630479777777, 117.05103756888889 36.646110297777774, 117.05103795777777 36.646101019999996, 117.05103645777778 36.64608954777778, 117.05103345777778 36.64607860333333, 117.05102934666667 36.646070797777774, 117.05102381888888 36.646067547777776, 117.05101493 36.646065075555555, 117.05100523555554 36.64606338111111, 117.05099726333333 36.646062547777774))"
G00AOI000006CIZ9,中国石油加油站(山大路),3210,117.055377,36.655689,1676.961539,2020/3/19 14:45,2021/4/28 13:50,"POLYGON ((117.05522901333333 36.65588399222222, 117.05523001333333 36.65585399222222, 117.05561301333333 36.65585399222222, 117.05562301333335 36.65585299222222, 117.05563801333334 36.65584399222222, 117.05564501333333 36.65583499222222, 117.05565001333333 36.655810992222214, 117.05565201333333 36.65554899222222, 117.05564901333332 36.655539992222224, 117.05564401333334 36.65552899222222, 117.05563601333333 36.65552399222222, 117.05561501333334 36.655516992222225, 117.05515701333333 36.65551799222222, 117.05512701333332 36.65552199222222, 117.05511601333333 36.65552999222222, 117.05511001333332 36.65554099222222, 117.05511201333333 36.655868992222224, 117.05511201333333 36.65587599222223, 117.05511801333333 36.65588299222222, 117.05522901333333 36.65588399222222))"
G00AOI00001LYIXQ,济南名泉研究会,3470,117.028728,36.645464,1659.651133,2024/5/27 11:20,2024/5/27 11:20,"POLYGON ((117.02896201333333 36.64528499222222, 117.02847501333333 36.64528499222222, 117.02846401333333 36.64563299222222, 117.02898601333332 36.64564599222222, 117.02898801333332 36.645379992222225, 117.02896201333333 36.64528499222222))"
G00AOI0000060WVU,济南市广播电视局,3520,117.025505,36.644696,1658.595399,2017/11/7 17:10,2017/11/7 17:10,"POLYGON ((117.02567001333334 36.644423992222215, 117.02533501333333 36.644423992222215, 117.02534001333333 36.64496799222222, 117.02567501333331 36.64496799222222, 117.02567001333334 36.644423992222215))"
G00AOI0000075RKC,山东省体育运动技术学院13号楼,3410,117.052661,36.656023,1653.767233,2022/3/3 16:05,2022/3/3 16:05,"POLYGON ((117.05307301333333 36.65591299222222, 117.05225001333334 36.655910992222225, 117.05225701333335 36.65613599222222, 117.05307101333332 36.656131992222214, 117.05307301333333 36.65591299222222))"
G00AOI000006GZDW,济南市历下区自然资源局,3520,117.050565,36.64689,1638.456153,2021/4/29 21:35,2022/4/24 20:55,"POLYGON ((117.05082390222223 36.64673196444445, 117.0503037911111 36.64671113111111, 117.05029342999998 36.64671293666666, 117.05028131888888 36.64671746444444, 117.05027034666668 36.64672324222222, 117.05026331888888 36.646728797777776, 117.05026123555555 36.646734797777775, 117.05026115222223 36.64674324222222, 117.05026237444444 36.646752075555554, 117.05026420777777 36.64675913111111, 117.05037856888889 36.64706168666666, 117.0503840688889 36.647068214444445, 117.05039337444444 36.647074769999996, 117.05040398555556 36.647079964444444, 117.05041337444443 36.64708227, 117.05076234666666 36.64708027, 117.05077106888888 36.64707774222222, 117.05078070777778 36.64707221444444, 117.05078884666666 36.64706529777778, 117.05079312444444 36.64705868666667, 117.0508470411111 36.64675449222222, 117.05084495777778 36.64674807555556, 117.05083904111112 36.646740825555554, 117.05083134666667 36.646734797777775, 117.05082390222223 36.64673196444445))"
G00AOI000002LGRE,泰山科技大厦(文化东路),3530,117.058679,36.655202,1618.35917,2017/6/5 13:56,2019/7/6 17:05,"POLYGON ((117.05889201333332 36.655403992222226, 117.05889101333334 36.65498499222222, 117.05849201333334 36.65498299222222, 117.05849601333334 36.65523099222222, 117.05842801333334 36.65523099222222, 117.05843701333333 36.65540499222222, 117.05889201333332 36.655403992222226))"
G00AOI0000072F5P,文东花园A座,3530,117.062866,36.654509,1611.578806,2022/1/27 11:10,2022/1/27 11:10,"POLYGON ((117.06323001333332 36.65463299222222, 117.06323701333332 36.65438699222222, 117.06248801333334 36.654393992222225, 117.06249101333333 36.65462399222222, 117.06323001333332 36.65463299222222))"
G00AOI000006401I,天安大厦,3530,117.062104,36.649929,1605.499231,2018/5/14 10:24,2018/5/14 10:24,"POLYGON ((117.06242701333333 36.64981399222222, 117.06175001333334 36.649776992222215, 117.06173201333334 36.64998199222222, 117.06197901333333 36.65000099222222, 117.06197401333331 36.65007399222222, 117.06241501333334 36.65010099222222, 117.06242701333333 36.64981399222222))"
G00AOI000002L7ER,澳利大厦,3530,117.063985,36.651106,1604.921307,2017/5/19 15:40,2019/6/27 8:55,"POLYGON ((117.06430101333333 36.65099799222222, 117.06367001333332 36.650915992222224, 117.06368268000001 36.65097277, 117.06374701333333 36.65126099222223, 117.06425901333333 36.65127299222222, 117.06429434666666 36.651041686666666, 117.06430101333333 36.65099799222222))"
G00AOI00001NJQHD,济南震华学校(历下校区),3410,117.065189,36.649922,1595.260426,2025/9/8 15:01,2025/9/8 15:01,"POLYGON ((117.06552301333333 36.64980099222222, 117.06488901333334 36.649764992222224, 117.06486901333332 36.65004399222222, 117.06540001333332 36.65008199222222, 117.06548101333333 36.650051992222224, 117.06552301333333 36.64980099222222))"
G00AOI000002LAE5,中和商务中心,3530,117.037428,36.649825,1526.8015,2017/5/24 12:43,2019/7/2 8:45,"POLYGON ((117.03758001333333 36.64955099222222, 117.03727101333332 36.649547992222224, 117.03728401333333 36.65010899222222, 117.03758001333333 36.650098992222226, 117.03758001333333 36.64955099222222))"
G00AOI0000072J9T,山东省食品公司第一宿舍,3110,117.050829,36.652637,1493.131759,2022/1/28 10:25,2022/1/28 10:25,"POLYGON ((117.05119701333332 36.652522992222224, 117.05048401333333 36.65252099222222, 117.05046001333332 36.65274799222222, 117.05116601333333 36.65275799222222, 117.05119701333332 36.652522992222224))"
G00AOI0000071SEH,澳利集团,4000,117.063984,36.651106,1407.166752,2022/1/20 17:10,2022/1/20 17:10,"POLYGON ((117.06427201333332 36.651005992222224, 117.06368701333332 36.65092799222222, 117.06369715222222 36.650974408888885, 117.06375701333333 36.651247992222224, 117.06424101333333 36.65126099222223, 117.06427301333333 36.651115992222216, 117.06427231888888 36.651039214444445, 117.06427201333332 36.651005992222224))"
G00AOI000002LIS3,金汇通,3530,117.050364,36.645622,1401.851675,2017/6/7 14:12,2019/7/2 9:20,"POLYGON ((117.05049501333335 36.64593099222222, 117.05047801333335 36.64530399222222, 117.05023501333332 36.64531099222222, 117.05024701333333 36.64593799222222, 117.05049501333335 36.64593099222222))"
G00AOI00000P58TO,历山名郡C5座,3530,117.036171,36.650122,1392.536638,2023/5/22 10:47,2023/5/22 10:47,"POLYGON ((117.03653501333332 36.65020099222222, 117.03650101333332 36.64998299222222, 117.03591301333334 36.65002799222222, 117.03585201333333 36.65007199222222, 117.03580701333333 36.65013499222222, 117.03580701333333 36.650257992222215, 117.03653501333332 36.65020099222222))"
G00AOI000006L73K,宜必思酒店(济南山东师大文化东路店),3930,117.04447,36.655349,1342.898911,2021/8/6 16:55,2021/11/25 20:10,"POLYGON ((117.04469801333332 36.655193992222216, 117.04435701333333 36.65518699222223, 117.04435701333333 36.65526399222222, 117.04420601333334 36.65526499222222, 117.04419801333334 36.65526599222222, 117.04419001333333 36.65526799222222, 117.04418501333333 36.655272992222216, 117.04418201333333 36.65527999222222, 117.04418701333333 36.65547499222222, 117.04419101333333 36.65547999222222, 117.04419601333333 36.65548499222222, 117.04420501333333 36.65548899222222, 117.04421301333333 36.655489992222215, 117.04470601333333 36.65548499222222, 117.04471401333333 36.65548299222222, 117.04472301333334 36.655477992222224, 117.04472801333333 36.65547199222222, 117.04473001333332 36.65546499222222, 117.04472301333334 36.65522799222222, 117.04472301333334 36.65521799222222, 117.04471901333334 36.65520699222222, 117.04471001333334 36.65519899222222, 117.04469801333332 36.655193992222216))"
G00AOI0000078PBH,齐源大厦A座,3530,117.057702,36.649483,1301.138238,2022/3/30 10:40,2022/3/30 10:40,"POLYGON ((117.05794301333333 36.64934999222222, 117.05761401333332 36.649224992222216, 117.05758701333333 36.64924899222222, 117.05758326333333 36.64926532555556, 117.05757601333333 36.64929699222222, 117.05755401333333 36.64940599222222, 117.05753301333333 36.649499992222225, 117.05751401333332 36.64959399222222, 117.05750901333333 36.64964499222222, 117.05753001333333 36.649685992222224, 117.05777101333334 36.649730992222224, 117.05793331888889 36.64937146444444, 117.05794301333333 36.64934999222222))"
G00AOI00001MGQVD,山东警察学院图书馆,3440,117.051774,36.65344,1293.338544,2024/6/18 10:00,2024/6/18 10:00,"POLYGON ((117.05196701333334 36.65328099222222, 117.05191701333332 36.653254992222216, 117.05158001333332 36.65325599222223, 117.05158201333333 36.65362299222222, 117.05197101333334 36.653623992222215, 117.05196701333334 36.65328099222222))"
G00AOI000006IOS4,银座佳驿酒店(济南千佛山店),3930,117.035143,36.648148,1255.068166,2021/5/22 8:50,2021/5/22 8:50,"POLYGON ((117.03539801333332 36.64802199222222, 117.03538801333333 36.64801899222222, 117.03490201333334 36.64801999222222, 117.03489001333332 36.64801999222222, 117.03488001333334 36.64802399222222, 117.03487401333334 36.64803199222222, 117.03487001333335 36.64804099222222, 117.03487001333335 36.64822999222222, 117.03487201333334 36.64824099222222, 117.03487601333333 36.648253992222216, 117.03488401333333 36.648264992222224, 117.03489701333334 36.64826999222222, 117.03491201333333 36.64827199222223, 117.03539101333332 36.64827799222222, 117.03540101333334 36.64827499222222, 117.03541001333333 36.64826999222222, 117.03541601333333 36.648262992222215, 117.03541901333332 36.648255992222225, 117.03540701333333 36.64804399222222, 117.03540701333333 36.64803599222222, 117.03540401333333 36.64802699222222, 117.03539801333332 36.64802199222222))"
G00AOI0000076M9J,山东省体育运动技术学院7号楼,3410,117.051695,36.656299,1208.998094,2022/3/10 14:10,2022/3/10 14:10,"POLYGON ((117.05210801333332 36.65621899222222, 117.05128901333333 36.65621599222222, 117.05128601333334 36.656380992222225, 117.05210701333333 36.65637799222222, 117.05210801333332 36.65621899222222))"
G00AOI000006MIB9,百事春秋快捷酒店(舜耕店),3930,117.024883,36.646086,1197.892322,2018/1/24 11:20,2021/8/25 20:43,"POLYGON ((117.02497493 36.645872464444444, 117.02496623555555 36.64587065888889, 117.02472481888888 36.645893575555554, 117.02471431888888 36.64589665888889, 117.02470223555555 36.64590213111111, 117.02469126333334 36.64590860333333, 117.02468404111112 36.64591463111111, 117.02468212444445 36.64592010333333, 117.02468209666665 36.64592771444445, 117.02468312444444 36.64593565888889, 117.02468437444445 36.64594207555555, 117.02476368 36.646279631111106, 117.0247682911111 36.64628582555556, 117.02477687444444 36.64629204777778, 117.02478681888888 36.64629682555555, 117.02479551333333 36.64629874222222, 117.0250418188889 36.64627904777778, 117.02505231888888 36.646276103333335, 117.02506443000001 36.64627074222222, 117.02507545777777 36.64626438111111, 117.02508267999998 36.64625840888889, 117.02508462444445 36.64625290888889, 117.02508468 36.64624521444444, 117.02508365222222 36.64623721444444, 117.02508234666666 36.64623071444444, 117.02499826333333 36.64588935333333, 117.02499356888887 36.64588324222222, 117.02498493 36.645877131111114, 117.02497493 36.645872464444444))"
G00AOI0000072WIS,济南市新技术研究所宿舍,3110,117.049964,36.651456,1197.840072,2022/2/8 10:00,2022/2/8 10:00,"POLYGON ((117.05026101333333 36.651565992222224, 117.05025401333334 36.65134199222222, 117.04967001333333 36.65134599222222, 117.04967001333333 36.65156999222222, 117.05026101333333 36.651565992222224))"
G00AOI000006X1DT,P停车场,3840,117.048705,36.655812,1196.238268,2021/12/9 14:25,2021/12/9 14:25,"POLYGON ((117.04872801333333 36.655299992222226, 117.04863001333332 36.65529299222222, 117.04864201333334 36.656276992222224, 117.04878301333332 36.65627599222222, 117.04877901333333 36.65551299222222, 117.04873101333334 36.65549299222222, 117.04872801333333 36.655299992222226))"
G00AOI000006LR1K,企发大厦,3530,117.059789,36.650086,1175.22824,2021/8/16 17:30,2021/8/17 15:10,"POLYGON ((117.05963401333332 36.649857992222216, 117.05961701333332 36.64985099222223, 117.05960201333332 36.64985299222222, 117.05959401333332 36.64986199222222, 117.05959070777777 36.649873908888885, 117.05958901333334 36.64987999222222, 117.05957701333332 36.650146992222226, 117.05957701333332 36.65015999222222, 117.05957901333332 36.65016699222222, 117.05959301333333 36.65017699222222, 117.05960801333333 36.65018199222222, 117.05997601333333 36.65029299222223, 117.05999601333335 36.65029499222222, 117.06000701333333 36.650290992222224, 117.06001601333332 36.65028199222222, 117.06001601333332 36.65026699222223, 117.06000801333333 36.65006399222222, 117.06000401333333 36.65004699222222, 117.05999201333333 36.65003399222222, 117.05997901333333 36.65002199222222, 117.05980267999999 36.64993815888889, 117.05963401333332 36.649857992222216))"
G00AOI000006FPT2,顺通石化第13加油站(山东大厦站),3210,117.02516,36.642183,1161.094139,2021/3/24 15:20,2023/5/27 13:23,"POLYGON ((117.02509301333332 36.64228299222222, 117.02543801333333 36.64228199222222, 117.02544701333332 36.64228199222222, 117.02546201333332 36.642277992222226, 117.02546401333332 36.64227099222222, 117.02546801333334 36.64226099222222, 117.02547001333333 36.64209999222222, 117.02547001333333 36.64209299222222, 117.02546701333334 36.64208599222223, 117.02545801333333 36.64207999222222, 117.02545201333334 36.642078992222224, 117.02484401333334 36.642078992222224, 117.02485801333331 36.64225499222223, 117.02494801333333 36.642255992222225, 117.02495101333334 36.64231499222222, 117.02508901333333 36.64231599222222, 117.02509301333332 36.64228299222222))"
G00AOI000006Y758,文东办事处社区卫生服务中心,3610,117.0446,36.646466,1159.674358,2021/12/18 9:35,2021/12/18 9:35,"POLYGON ((117.04473201333333 36.646702992222224, 117.04473801333333 36.646227992222215, 117.04445901333334 36.646237992222225, 117.04447001333332 36.64670499222222, 117.04473201333333 36.646702992222224))"
G00AOI000006J0NL,济南千佛山文化东路亚朵酒店,3930,117.059193,36.654106,1154.12265,2021/6/4 15:10,2021/6/4 15:10,"POLYGON ((117.05939401333333 36.653966992222216, 117.05900801333334 36.65396199222222, 117.05899601333333 36.653963992222224, 117.05898301333333 36.65396999222222, 117.05897001333334 36.653983992222216, 117.05896501333334 36.65399999222222, 117.05897001333334 36.65421599222222, 117.05897701333332 36.654227992222225, 117.05898601333332 36.65423499222222, 117.05899901333333 36.654241992222225, 117.05901601333333 36.65424399222222, 117.05935501333333 36.65425799222223, 117.05937301333334 36.65425799222223, 117.05939101333333 36.65425299222222, 117.05939801333334 36.65424399222222, 117.05940201333333 36.65423499222222, 117.05942401333334 36.65400699222222, 117.05942401333334 36.65399199222222, 117.05941901333333 36.653977992222224, 117.05940901333334 36.65397099222222, 117.05939401333333 36.653966992222216))"
G00AOI0000075WUJ,山东省体育运动技术学院4号楼,3410,117.052647,36.655136,1133.558579,2022/3/4 14:40,2022/3/4 14:40,"POLYGON ((117.05304301333332 36.655212992222225, 117.05304901333334 36.655052992222224, 117.05223901333332 36.65506599222222, 117.05223501333333 36.65521399222222, 117.05304301333332 36.655212992222225))"
G00AOI000006O4EE,山东省农业展览馆宿舍,3110,117.049924,36.650601,1123.242414,2021/9/10 14:35,2021/9/10 14:35,"POLYGON ((117.05022401333333 36.65050099222222, 117.04962901333334 36.65049399222222, 117.04962201333333 36.65069999222222, 117.05022201333334 36.65070799222222, 117.05022401333333 36.65050099222222))"
G00AOI000006IWPG,夫子宾舍文化精品酒店(济南千佛山店),3930,117.044535,36.648945,1103.074244,2021/6/1 15:35,2021/9/19 3:45,"POLYGON ((117.04463601333333 36.648792992222226, 117.04435001333333 36.648791992222215, 117.04434201333332 36.64879599222222, 117.04433401333333 36.64880299222222, 117.04433101333333 36.64907199222222, 117.04433301333333 36.64907999222222, 117.04433601333332 36.64908599222222, 117.04434301333333 36.64908999222222, 117.04435201333332 36.649091992222225, 117.04471001333334 36.64909499222222, 117.04472201333333 36.64909299222222, 117.04473201333333 36.64908799222222, 117.04473801333333 36.64907999222222, 117.04474301333332 36.64906899222222, 117.04474401333334 36.64885999222222, 117.04474201333333 36.648849992222225, 117.04473901333333 36.648840992222226, 117.04473101333333 36.64883499222222, 117.04472201333333 36.64882899222222, 117.04467801333334 36.648801992222225, 117.04466101333334 36.64879599222222, 117.04463601333333 36.648792992222226))"
G00AOI000006ZDPK,山东警察学院干部培训楼3,3410,117.05386,36.653239,1102.823962,2021/12/29 15:35,2021/12/29 15:35,"POLYGON ((117.05419101333332 36.65314899222222, 117.05352401333334 36.65314699222222, 117.05352701333332 36.65332899222222, 117.05419901333332 36.65332899222222, 117.05419101333332 36.65314899222222))"
G00AOI000006LRDT,燕山阳光幼儿园,3410,117.057699,36.644435,1083.916302,2018/8/3 9:40,2021/9/2 17:58,"POLYGON ((117.05784001333333 36.64422299222222, 117.05755901333333 36.644217992222224, 117.05756301333332 36.64465199222222, 117.05783401333332 36.64465199222222, 117.05784001333333 36.64422299222222))"
G00AOI000006SJWW,山东省药学会,3520,117.048216,36.646268,1075.120031,2021/11/2 12:55,2021/11/2 12:55,"POLYGON ((117.04830881888887 36.646460964444444, 117.04830801333333 36.64594699222222, 117.04812301333334 36.645947992222226, 117.04812540222221 36.64645946444445, 117.04812601333332 36.646589686666665, 117.04830901333332 36.64658899222223, 117.04830901333332 36.646588019999996, 117.04830881888887 36.646460964444444))"
G00AOI00000Y0UJ7,华视眼科,3610,117.02571,36.645258,1071.051812,2023/9/6 18:17,2023/9/6 18:17,"POLYGON ((117.02602701333332 36.64516499222222, 117.02539101333333 36.64516399222222, 117.02539901333334 36.64535199222222, 117.02602501333332 36.64534999222222, 117.02602701333332 36.64516499222222))"
G00AOI000006IRJK,银座佳驿酒店(济南经十路省中医医院千佛山风景区店),3930,117.053823,36.648165,1053.45927,2021/5/26 16:35,2022/2/19 15:50,"POLYGON ((117.05406101333332 36.64805999222222, 117.05359701333333 36.64805499222222, 117.05358101333333 36.648055992222226, 117.05357001333333 36.64805999222222, 117.05355901333333 36.64806999222222, 117.05355401333334 36.648080992222226, 117.05355301333333 36.648241992222225, 117.05355701333332 36.648255992222225, 117.05356701333332 36.64826899222222, 117.05358101333333 36.648272992222225, 117.05360101333335 36.64827399222222, 117.05406001333333 36.648270992222216, 117.05407601333333 36.64826799222222, 117.05408801333331 36.64826199222222, 117.05409401333333 36.64825099222222, 117.05409601333332 36.648236992222216, 117.05409701333333 36.64809399222222, 117.05409501333332 36.648081992222224, 117.05409001333334 36.64807199222223, 117.05407701333333 36.64806399222223, 117.05406101333332 36.64805999222222))"
G00AOI000002FSLT,泰瑞时尚酒店,3930,117.046672,36.654283,1041.468492,2016/5/7 15:50,2021/1/29 18:10,"POLYGON ((117.04680801333332 36.65410799222222, 117.04654201333334 36.65410399222222, 117.04652601333333 36.654106992222225, 117.04651801333333 36.654114992222226, 117.04651301333332 36.654120992222225, 117.04650801333334 36.654129992222224, 117.04651101333333 36.65443799222222, 117.04651501333333 36.65445099222222, 117.04652801333333 36.654458992222224, 117.04654101333333 36.65446099222222, 117.04680401333333 36.65445799222223, 117.04681301333333 36.654456992222215, 117.04682101333333 36.65445299222222, 117.04683101333333 36.65444699222222, 117.04683501333334 36.65443799222222, 117.04683601333333 36.654131992222226, 117.04683101333333 36.65412299222222, 117.04682301333332 36.65411599222222, 117.04681601333333 36.65411099222222, 117.04680801333332 36.65410799222222))"
G00AOI000007FO6L,济南聚祥宾馆,3930,117.045259,36.65267,1005.996721,2022/6/24 10:03,2022/6/24 10:03,"POLYGON ((117.04547901333332 36.652544992222225, 117.04504101333333 36.65254099222222, 117.04504101333333 36.65279399222222, 117.04547501333333 36.65279899222222, 117.04547901333332 36.652544992222225))"
